datetime,cpu,mem
Sat Oct 14 01:38:05 UTC 2023,3.4,134323
Sat Oct 14 01:38:06 UTC 2023,3.4,131785
Sat Oct 14 01:38:06 UTC 2023,3.4,137504
Sat Oct 14 01:38:07 UTC 2023,3.4,140631
Sat Oct 14 01:38:08 UTC 2023,3.4,137045
Sat Oct 14 01:38:09 UTC 2023,3.4,154796
Sat Oct 14 01:38:10 UTC 2023,3.4,152422
Sat Oct 14 01:38:11 UTC 2023,3.4,151357
Sat Oct 14 01:38:12 UTC 2023,3.4,148585
Sat Oct 14 01:38:13 UTC 2023,3.4,155031
Sat Oct 14 01:38:14 UTC 2023,3.4,150863
Sat Oct 14 01:38:15 UTC 2023,3.4,148623
Sat Oct 14 01:38:16 UTC 2023,3.4,153646
Sat Oct 14 01:38:17 UTC 2023,3.4,151362
Sat Oct 14 01:38:18 UTC 2023,3.4,152972
Sat Oct 14 01:38:19 UTC 2023,3.4,149920
Sat Oct 14 01:38:20 UTC 2023,3.4,152316
Sat Oct 14 01:38:21 UTC 2023,3.4,151528
Sat Oct 14 01:38:22 UTC 2023,3.4,151228
Sat Oct 14 01:38:24 UTC 2023,3.4,152420
Sat Oct 14 01:38:25 UTC 2023,3.4,151200
Sat Oct 14 01:38:26 UTC 2023,3.4,150516
Sat Oct 14 01:38:27 UTC 2023,3.4,151920
Sat Oct 14 01:38:28 UTC 2023,3.4,150904
Sat Oct 14 01:38:30 UTC 2023,3.4,151849
Sat Oct 14 01:38:30 UTC 2023,3.4,151480
Sat Oct 14 01:38:31 UTC 2023,3.4,152004
Sat Oct 14 01:38:32 UTC 2023,3.4,151415
Sat Oct 14 01:38:33 UTC 2023,3.4,152984
Sat Oct 14 01:38:35 UTC 2023,3.4,151704
Sat Oct 14 01:38:36 UTC 2023,3.4,152164
Sat Oct 14 01:38:37 UTC 2023,3.4,151133
Sat Oct 14 01:38:38 UTC 2023,3.4,151456
Sat Oct 14 01:38:38 UTC 2023,3.4,152387
Sat Oct 14 01:38:40 UTC 2023,3.4,151723
Sat Oct 14 01:38:41 UTC 2023,3.4,151515
Sat Oct 14 01:38:42 UTC 2023,3.4,152056
Sat Oct 14 01:38:43 UTC 2023,3.4,153476
Sat Oct 14 01:38:44 UTC 2023,3.4,152136
Sat Oct 14 01:38:45 UTC 2023,3.4,151587
Sat Oct 14 01:38:46 UTC 2023,3.4,151627
Sat Oct 14 01:38:47 UTC 2023,3.4,152007
Sat Oct 14 01:38:48 UTC 2023,3.4,150911
Sat Oct 14 01:38:49 UTC 2023,3.4,155810
Sat Oct 14 01:38:50 UTC 2023,18,154202
Sat Oct 14 01:38:52 UTC 2023,18,154246
Sat Oct 14 01:38:52 UTC 2023,18,150550
Sat Oct 14 01:38:53 UTC 2023,18,155716
Sat Oct 14 01:38:54 UTC 2023,18,153084
Sat Oct 14 01:38:55 UTC 2023,18,153364
Sat Oct 14 01:38:56 UTC 2023,18,155376
Sat Oct 14 01:38:57 UTC 2023,18,151278
Sat Oct 14 01:38:58 UTC 2023,18,156130
Sat Oct 14 01:38:59 UTC 2023,18,150094
Sat Oct 14 01:39:00 UTC 2023,18,150786
Sat Oct 14 01:39:01 UTC 2023,18,154246
Sat Oct 14 01:39:02 UTC 2023,18,151817
Sat Oct 14 01:39:03 UTC 2023,18,154099
Sat Oct 14 01:39:04 UTC 2023,18,150319
Sat Oct 14 01:39:05 UTC 2023,18,153241
