datetime,cpu,mem
Wed Oct 11 23:01:44 UTC 2023,5.4,244471
Wed Oct 11 23:01:45 UTC 2023,5.4,240492
Wed Oct 11 23:01:46 UTC 2023,5.4,240192
Wed Oct 11 23:01:46 UTC 2023,5.4,240176
Wed Oct 11 23:01:47 UTC 2023,5.4,240168
Wed Oct 11 23:01:48 UTC 2023,5.4,240256
Wed Oct 11 23:01:48 UTC 2023,5.4,240168
Wed Oct 11 23:01:49 UTC 2023,5.4,240156
Wed Oct 11 23:01:49 UTC 2023,5.4,240156
Wed Oct 11 23:01:50 UTC 2023,5.4,240156
Wed Oct 11 23:01:51 UTC 2023,5.4,242238
Wed Oct 11 23:01:51 UTC 2023,5.4,243586
Wed Oct 11 23:01:52 UTC 2023,5.4,242852
Wed Oct 11 23:01:53 UTC 2023,5.4,241412
Wed Oct 11 23:01:53 UTC 2023,5.4,241348
Wed Oct 11 23:01:54 UTC 2023,5.4,241352
Wed Oct 11 23:01:55 UTC 2023,5.4,242108
Wed Oct 11 23:01:56 UTC 2023,5.4,243157
Wed Oct 11 23:01:56 UTC 2023,5.4,243810
Wed Oct 11 23:01:57 UTC 2023,5.4,243136
Wed Oct 11 23:01:58 UTC 2023,5.4,242240
Wed Oct 11 23:01:58 UTC 2023,5.4,242208
Wed Oct 11 23:01:59 UTC 2023,5.4,242284
Wed Oct 11 23:02:00 UTC 2023,5.4,242760
Wed Oct 11 23:02:00 UTC 2023,5.4,243368
Wed Oct 11 23:02:01 UTC 2023,5.4,243838
Wed Oct 11 23:02:02 UTC 2023,5.4,242648
Wed Oct 11 23:02:02 UTC 2023,5.4,242388
Wed Oct 11 23:02:03 UTC 2023,5.4,242380
Wed Oct 11 23:02:03 UTC 2023,5.4,242624
Wed Oct 11 23:02:04 UTC 2023,5.4,242288
Wed Oct 11 23:02:05 UTC 2023,5.4,244070
Wed Oct 11 23:02:05 UTC 2023,5.4,244398
Wed Oct 11 23:02:06 UTC 2023,5.4,244184
Wed Oct 11 23:02:07 UTC 2023,5.4,242880
Wed Oct 11 23:02:08 UTC 2023,5.4,242736
Wed Oct 11 23:02:09 UTC 2023,5.4,243060
Wed Oct 11 23:02:10 UTC 2023,5.4,244336
Wed Oct 11 23:02:10 UTC 2023,5.4,244326
Wed Oct 11 23:02:11 UTC 2023,5.4,242844
Wed Oct 11 23:02:12 UTC 2023,5.4,241952
Wed Oct 11 23:02:13 UTC 2023,5.4,241932
Wed Oct 11 23:02:14 UTC 2023,5.4,242914
Wed Oct 11 23:02:14 UTC 2023,5.4,243004
Wed Oct 11 23:02:15 UTC 2023,5.4,242000
Wed Oct 11 23:02:16 UTC 2023,5.4,243490
Wed Oct 11 23:02:16 UTC 2023,5.4,242680
Wed Oct 11 23:02:17 UTC 2023,5.4,242340
