datetime,cpu,mem
Mon Oct 16 01:23:06 UTC 2023,8.5,95209
Mon Oct 16 01:23:07 UTC 2023,8.5,86857
Mon Oct 16 01:23:08 UTC 2023,8.5,89114
Mon Oct 16 01:23:09 UTC 2023,8.5,91095
Mon Oct 16 01:23:10 UTC 2023,8.5,92133
Mon Oct 16 01:23:10 UTC 2023,8.5,94619
Mon Oct 16 01:23:11 UTC 2023,8.5,92442
Mon Oct 16 01:23:12 UTC 2023,8.5,94927
Mon Oct 16 01:23:13 UTC 2023,8.5,97309
Mon Oct 16 01:23:14 UTC 2023,8.5,97025
Mon Oct 16 01:23:15 UTC 2023,8.5,95615
Mon Oct 16 01:23:16 UTC 2023,8.5,97472
Mon Oct 16 01:23:17 UTC 2023,8.5,99424
Mon Oct 16 01:23:18 UTC 2023,8.5,102220
Mon Oct 16 01:23:19 UTC 2023,8.5,95775
Mon Oct 16 01:23:19 UTC 2023,8.5,94708
Mon Oct 16 01:23:20 UTC 2023,8.5,90868
Mon Oct 16 01:23:21 UTC 2023,8.5,89156
Mon Oct 16 01:23:22 UTC 2023,8.5,99645
Mon Oct 16 01:23:25 UTC 2023,8.5,86294
Mon Oct 16 01:23:25 UTC 2023,8.5,89572
Mon Oct 16 01:23:26 UTC 2023,8.5,89747
Mon Oct 16 01:23:27 UTC 2023,8.5,91768
Mon Oct 16 01:23:28 UTC 2023,8.5,88568
Mon Oct 16 01:23:29 UTC 2023,14,91384
Mon Oct 16 01:23:30 UTC 2023,14,86908
Mon Oct 16 01:23:30 UTC 2023,14,89760
Mon Oct 16 01:23:31 UTC 2023,14,90703
Mon Oct 16 01:23:32 UTC 2023,14,89712
Mon Oct 16 01:23:33 UTC 2023,14,89425
Mon Oct 16 01:23:33 UTC 2023,14,91041
Mon Oct 16 01:23:34 UTC 2023,14,91205
Mon Oct 16 01:23:35 UTC 2023,14,88385
Mon Oct 16 01:23:36 UTC 2023,14,91013
Mon Oct 16 01:23:37 UTC 2023,14,89181
Mon Oct 16 01:23:37 UTC 2023,14,90663
Mon Oct 16 01:23:38 UTC 2023,14,91011
Mon Oct 16 01:23:39 UTC 2023,14,88967
Mon Oct 16 01:23:40 UTC 2023,14,91747
Mon Oct 16 01:23:40 UTC 2023,14,87987
Mon Oct 16 01:23:41 UTC 2023,14,92463
Mon Oct 16 01:23:42 UTC 2023,14,91135
Mon Oct 16 01:23:43 UTC 2023,14,90291
Mon Oct 16 01:23:43 UTC 2023,14,89516
Mon Oct 16 01:23:44 UTC 2023,14,91431
Mon Oct 16 01:23:45 UTC 2023,14,94007
Mon Oct 16 01:23:47 UTC 2023,14,92484
Mon Oct 16 01:23:48 UTC 2023,14,88246
Mon Oct 16 01:23:49 UTC 2023,14,92894
Mon Oct 16 01:23:49 UTC 2023,14,89806
Mon Oct 16 01:23:50 UTC 2023,14,91718
Mon Oct 16 01:23:51 UTC 2023,14,90477
Mon Oct 16 01:23:52 UTC 2023,14,89827
Mon Oct 16 01:23:52 UTC 2023,14,91807
Mon Oct 16 01:23:53 UTC 2023,14,91995
Mon Oct 16 01:23:54 UTC 2023,14,89579
Mon Oct 16 01:23:55 UTC 2023,14,91699
Mon Oct 16 01:23:55 UTC 2023,14,89747
Mon Oct 16 01:23:56 UTC 2023,14,92895
Mon Oct 16 01:23:57 UTC 2023,14,91530
Mon Oct 16 01:23:58 UTC 2023,14,89904
Mon Oct 16 01:23:58 UTC 2023,14,91668
Mon Oct 16 01:23:59 UTC 2023,14,89153
Mon Oct 16 01:24:00 UTC 2023,14,91523
Mon Oct 16 01:24:01 UTC 2023,14,91829
Mon Oct 16 01:24:01 UTC 2023,14,89981
Mon Oct 16 01:24:02 UTC 2023,14,93501
Mon Oct 16 01:24:03 UTC 2023,14,94094
Mon Oct 16 01:24:05 UTC 2023,14,95491
Mon Oct 16 01:24:05 UTC 2023,14,93180
Mon Oct 16 01:24:06 UTC 2023,14,90408
Mon Oct 16 01:24:07 UTC 2023,14,94437
Mon Oct 16 01:24:08 UTC 2023,14,94357
Mon Oct 16 01:24:08 UTC 2023,14,91245
Mon Oct 16 01:24:09 UTC 2023,14,93363
Mon Oct 16 01:24:10 UTC 2023,14,92689
Mon Oct 16 01:24:11 UTC 2023,14,91125
Mon Oct 16 01:24:11 UTC 2023,14,93183
Mon Oct 16 01:24:12 UTC 2023,14,91369
Mon Oct 16 01:24:13 UTC 2023,14,94163
Mon Oct 16 01:24:14 UTC 2023,14,93976
Mon Oct 16 01:24:14 UTC 2023,14,91700
Mon Oct 16 01:24:15 UTC 2023,14,93960
Mon Oct 16 01:24:16 UTC 2023,14,92414
Mon Oct 16 01:24:17 UTC 2023,14,93236
Mon Oct 16 01:24:17 UTC 2023,14,93980
Mon Oct 16 01:24:18 UTC 2023,14,93324
Mon Oct 16 01:24:19 UTC 2023,14,91564
Mon Oct 16 01:24:20 UTC 2023,14,94117
Mon Oct 16 01:24:20 UTC 2023,14,92133
Mon Oct 16 01:24:21 UTC 2023,14,95119
Mon Oct 16 01:24:22 UTC 2023,14,90651
Mon Oct 16 01:24:23 UTC 2023,14,93732
Mon Oct 16 01:24:24 UTC 2023,14,94600
Mon Oct 16 01:24:24 UTC 2023,14,92252
Mon Oct 16 01:24:25 UTC 2023,14,91524
Mon Oct 16 01:24:26 UTC 2023,14,89952
Mon Oct 16 01:24:26 UTC 2023,14,95176
