datetime,cpu,mem
Sat Oct 14 19:09:47 UTC 2023,6,144421
Sat Oct 14 19:09:48 UTC 2023,6,137740
Sat Oct 14 19:09:49 UTC 2023,6,137336
Sat Oct 14 19:09:50 UTC 2023,6,136499
Sat Oct 14 19:09:51 UTC 2023,6,140093
Sat Oct 14 19:09:51 UTC 2023,6,142836
Sat Oct 14 19:09:52 UTC 2023,6,141968
Sat Oct 14 19:09:53 UTC 2023,6,139492
Sat Oct 14 19:09:54 UTC 2023,6,139240
Sat Oct 14 19:09:55 UTC 2023,6,139244
Sat Oct 14 19:09:56 UTC 2023,6,139305
Sat Oct 14 19:09:56 UTC 2023,6,139289
Sat Oct 14 19:09:57 UTC 2023,6,139386
Sat Oct 14 19:09:58 UTC 2023,6,139294
Sat Oct 14 19:09:59 UTC 2023,6,139309
Sat Oct 14 19:10:00 UTC 2023,6,139309
Sat Oct 14 19:10:01 UTC 2023,6,139233
Sat Oct 14 19:10:02 UTC 2023,6,138881
Sat Oct 14 19:10:03 UTC 2023,9,138793
Sat Oct 14 19:10:04 UTC 2023,9,148588
Sat Oct 14 19:10:05 UTC 2023,9,167184
Sat Oct 14 19:10:06 UTC 2023,9,182709
Sat Oct 14 19:10:07 UTC 2023,9,165389
Sat Oct 14 19:10:07 UTC 2023,9,167085
Sat Oct 14 19:10:08 UTC 2023,9,168709
Sat Oct 14 19:10:09 UTC 2023,9,162971
Sat Oct 14 19:10:10 UTC 2023,9,160225
Sat Oct 14 19:10:11 UTC 2023,9,160083
Sat Oct 14 19:10:12 UTC 2023,9,160119
Sat Oct 14 19:10:13 UTC 2023,9,160260
Sat Oct 14 19:10:15 UTC 2023,9,160496
Sat Oct 14 19:10:16 UTC 2023,9,160275
Sat Oct 14 19:10:17 UTC 2023,9,160331
Sat Oct 14 19:10:18 UTC 2023,9,160231
Sat Oct 14 19:10:20 UTC 2023,9,163127
Sat Oct 14 19:10:21 UTC 2023,9,161379
Sat Oct 14 19:10:22 UTC 2023,9,165273
Sat Oct 14 19:10:23 UTC 2023,9,168739
Sat Oct 14 19:10:24 UTC 2023,9,169511
Sat Oct 14 19:10:25 UTC 2023,9,164892
Sat Oct 14 19:10:27 UTC 2023,9,161208
Sat Oct 14 19:10:28 UTC 2023,9,161104
Sat Oct 14 19:10:29 UTC 2023,9,161028
Sat Oct 14 19:10:30 UTC 2023,9,163436
Sat Oct 14 19:10:31 UTC 2023,9,161400
Sat Oct 14 19:10:32 UTC 2023,9,161312
Sat Oct 14 19:10:32 UTC 2023,9,161220
Sat Oct 14 19:10:33 UTC 2023,9,161064
Sat Oct 14 19:10:34 UTC 2023,9,165268
Sat Oct 14 19:10:36 UTC 2023,9,161424
Sat Oct 14 19:10:37 UTC 2023,9,161108
Sat Oct 14 19:10:38 UTC 2023,9,166438
Sat Oct 14 19:10:39 UTC 2023,9,165550
Sat Oct 14 19:10:40 UTC 2023,9,167890
Sat Oct 14 19:10:41 UTC 2023,9,165586
Sat Oct 14 19:10:42 UTC 2023,9,166854
Sat Oct 14 19:10:43 UTC 2023,9,164614
Sat Oct 14 19:10:44 UTC 2023,9,161986
Sat Oct 14 19:10:45 UTC 2023,9,162019
Sat Oct 14 19:10:46 UTC 2023,9,164459
Sat Oct 14 19:10:47 UTC 2023,9,162425
Sat Oct 14 19:10:47 UTC 2023,9,162833
Sat Oct 14 19:10:48 UTC 2023,9,162461
Sat Oct 14 19:10:49 UTC 2023,9,161581
Sat Oct 14 19:10:50 UTC 2023,9,161469
Sat Oct 14 19:10:51 UTC 2023,9,165492
Sat Oct 14 19:10:52 UTC 2023,9,161920
Sat Oct 14 19:10:53 UTC 2023,9,164592
Sat Oct 14 19:10:54 UTC 2023,9,167340
Sat Oct 14 19:10:55 UTC 2023,9,166500
Sat Oct 14 19:10:56 UTC 2023,9,166960
Sat Oct 14 19:10:57 UTC 2023,9,163116
Sat Oct 14 19:10:58 UTC 2023,9,168484
Sat Oct 14 19:10:59 UTC 2023,9,162700
Sat Oct 14 19:11:00 UTC 2023,9,164804
Sat Oct 14 19:11:01 UTC 2023,9,162404
Sat Oct 14 19:11:02 UTC 2023,9,164374
Sat Oct 14 19:11:03 UTC 2023,26,162674
Sat Oct 14 19:11:04 UTC 2023,26,163378
Sat Oct 14 19:11:05 UTC 2023,26,162278
Sat Oct 14 19:11:06 UTC 2023,26,161894
Sat Oct 14 19:11:07 UTC 2023,26,161910
Sat Oct 14 19:11:08 UTC 2023,26,161910
Sat Oct 14 19:11:09 UTC 2023,26,161878
Sat Oct 14 19:11:10 UTC 2023,26,162014
Sat Oct 14 19:11:11 UTC 2023,26,162014
