datetime,cpu,mem
Sat Oct 14 14:00:25 UTC 2023,2.8,129709
Sat Oct 14 14:00:26 UTC 2023,2.8,130907
Sat Oct 14 14:00:27 UTC 2023,2.8,133471
Sat Oct 14 14:00:28 UTC 2023,2.8,139555
Sat Oct 14 14:00:29 UTC 2023,2.8,135849
Sat Oct 14 14:00:29 UTC 2023,2.8,149388
Sat Oct 14 14:00:30 UTC 2023,2.8,155963
Sat Oct 14 14:00:31 UTC 2023,2.8,160713
Sat Oct 14 14:00:32 UTC 2023,2.8,157243
Sat Oct 14 14:00:33 UTC 2023,2.8,182560
Sat Oct 14 14:00:34 UTC 2023,2.8,162317
Sat Oct 14 14:00:35 UTC 2023,2.8,159045
Sat Oct 14 14:00:36 UTC 2023,2.8,161330
Sat Oct 14 14:00:37 UTC 2023,2.8,163225
Sat Oct 14 14:00:38 UTC 2023,2.8,162049
Sat Oct 14 14:00:39 UTC 2023,2.8,160961
Sat Oct 14 14:00:40 UTC 2023,2.8,164334
Sat Oct 14 14:00:41 UTC 2023,12,160335
Sat Oct 14 14:00:42 UTC 2023,12,160008
Sat Oct 14 14:00:44 UTC 2023,12,166080
Sat Oct 14 14:00:45 UTC 2023,12,162676
Sat Oct 14 14:00:46 UTC 2023,12,159932
Sat Oct 14 14:00:47 UTC 2023,12,167573
Sat Oct 14 14:00:50 UTC 2023,12,161914
Sat Oct 14 14:00:50 UTC 2023,12,165526
Sat Oct 14 14:00:51 UTC 2023,12,165894
Sat Oct 14 14:00:52 UTC 2023,12,161514
Sat Oct 14 14:00:53 UTC 2023,12,163650
Sat Oct 14 14:00:54 UTC 2023,12,168014
Sat Oct 14 14:00:55 UTC 2023,12,162308
Sat Oct 14 14:00:56 UTC 2023,12,164156
Sat Oct 14 14:00:57 UTC 2023,12,166600
Sat Oct 14 14:00:58 UTC 2023,12,163832
Sat Oct 14 14:00:59 UTC 2023,12,162090
Sat Oct 14 14:01:00 UTC 2023,12,169875
Sat Oct 14 14:01:01 UTC 2023,12,166179
Sat Oct 14 14:01:02 UTC 2023,12,162983
Sat Oct 14 14:01:03 UTC 2023,12,165204
Sat Oct 14 14:01:04 UTC 2023,12,167018
Sat Oct 14 14:01:05 UTC 2023,12,163950
Sat Oct 14 14:01:06 UTC 2023,12,164913
Sat Oct 14 14:01:07 UTC 2023,12,166665
Sat Oct 14 14:01:08 UTC 2023,12,163041
Sat Oct 14 14:01:09 UTC 2023,12,161937
Sat Oct 14 14:01:10 UTC 2023,12,167357
Sat Oct 14 14:01:11 UTC 2023,12,163700
Sat Oct 14 14:01:12 UTC 2023,12,161604
Sat Oct 14 14:01:13 UTC 2023,12,165220
Sat Oct 14 14:01:14 UTC 2023,12,166388
Sat Oct 14 14:01:15 UTC 2023,12,162120
Sat Oct 14 14:01:16 UTC 2023,12,163776
Sat Oct 14 14:01:17 UTC 2023,12,165428
Sat Oct 14 14:01:18 UTC 2023,12,163534
Sat Oct 14 14:01:19 UTC 2023,12,161518
