datetime,cpu,mem
Sun Oct 15 10:05:00 UTC 2023,8,93198
Sun Oct 15 10:05:00 UTC 2023,8,86741
Sun Oct 15 10:05:01 UTC 2023,8,87922
Sun Oct 15 10:05:02 UTC 2023,6.7,87566
Sun Oct 15 10:05:03 UTC 2023,6.7,87229
Sun Oct 15 10:05:03 UTC 2023,6.7,89254
Sun Oct 15 10:05:04 UTC 2023,6.7,93228
Sun Oct 15 10:05:05 UTC 2023,6.7,89030
Sun Oct 15 10:05:06 UTC 2023,6.7,89543
Sun Oct 15 10:05:07 UTC 2023,6.7,89658
Sun Oct 15 10:05:07 UTC 2023,6.7,89508
Sun Oct 15 10:05:08 UTC 2023,6.7,91128
Sun Oct 15 10:05:09 UTC 2023,6.7,90975
Sun Oct 15 10:05:10 UTC 2023,6.7,91126
Sun Oct 15 10:05:10 UTC 2023,6.7,90449
Sun Oct 15 10:05:11 UTC 2023,6.7,90009
Sun Oct 15 10:05:12 UTC 2023,6.7,90530
Sun Oct 15 10:05:13 UTC 2023,6.7,106326
Sun Oct 15 10:05:14 UTC 2023,6.7,90581
Sun Oct 15 10:05:14 UTC 2023,6.7,91015
Sun Oct 15 10:05:15 UTC 2023,6.7,91004
Sun Oct 15 10:05:16 UTC 2023,6.7,90868
Sun Oct 15 10:05:17 UTC 2023,17,91611
Sun Oct 15 10:05:17 UTC 2023,17,91476
Sun Oct 15 10:05:18 UTC 2023,17,91399
Sun Oct 15 10:05:19 UTC 2023,17,92044
Sun Oct 15 10:05:20 UTC 2023,17,91503
Sun Oct 15 10:05:21 UTC 2023,17,91712
Sun Oct 15 10:05:21 UTC 2023,17,92248
Sun Oct 15 10:05:22 UTC 2023,17,91839
Sun Oct 15 10:05:23 UTC 2023,17,92324
Sun Oct 15 10:05:24 UTC 2023,17,92498
Sun Oct 15 10:05:25 UTC 2023,17,92482
Sun Oct 15 10:05:26 UTC 2023,17,92089
Sun Oct 15 10:05:26 UTC 2023,17,92605
Sun Oct 15 10:05:27 UTC 2023,17,92569
Sun Oct 15 10:05:28 UTC 2023,17,92575
Sun Oct 15 10:05:29 UTC 2023,17,92862
Sun Oct 15 10:05:30 UTC 2023,17,92348
Sun Oct 15 10:05:31 UTC 2023,17,92538
Sun Oct 15 10:05:32 UTC 2023,17,92954
Sun Oct 15 10:05:33 UTC 2023,17,92928
Sun Oct 15 10:05:34 UTC 2023,17,92552
Sun Oct 15 10:05:34 UTC 2023,17,93346
Sun Oct 15 10:05:35 UTC 2023,17,93706
Sun Oct 15 10:05:36 UTC 2023,17,93457
Sun Oct 15 10:05:37 UTC 2023,17,93484
Sun Oct 15 10:05:38 UTC 2023,17,93868
Sun Oct 15 10:05:38 UTC 2023,17,93400
Sun Oct 15 10:05:39 UTC 2023,17,93618
Sun Oct 15 10:05:40 UTC 2023,17,93979
Sun Oct 15 10:05:41 UTC 2023,17,94008
Sun Oct 15 10:05:41 UTC 2023,17,92951
Sun Oct 15 10:05:42 UTC 2023,17,93343
Sun Oct 15 10:05:43 UTC 2023,17,93667
Sun Oct 15 10:05:44 UTC 2023,17,93134
Sun Oct 15 10:05:45 UTC 2023,17,93507
Sun Oct 15 10:05:46 UTC 2023,17,94059
Sun Oct 15 10:05:47 UTC 2023,17,94055
Sun Oct 15 10:05:48 UTC 2023,17,94028
Sun Oct 15 10:05:49 UTC 2023,17,93751
Sun Oct 15 10:05:50 UTC 2023,17,94223
Sun Oct 15 10:05:51 UTC 2023,17,94252
Sun Oct 15 10:05:52 UTC 2023,17,93959
Sun Oct 15 10:05:52 UTC 2023,17,94439
Sun Oct 15 10:05:53 UTC 2023,17,94247
Sun Oct 15 10:05:54 UTC 2023,17,94127
Sun Oct 15 10:05:55 UTC 2023,17,94991
Sun Oct 15 10:05:57 UTC 2023,17,94619
Sun Oct 15 10:05:58 UTC 2023,17,94091
Sun Oct 15 10:05:59 UTC 2023,17,94156
Sun Oct 15 10:05:59 UTC 2023,17,94544
Sun Oct 15 10:06:00 UTC 2023,17,95077
Sun Oct 15 10:06:02 UTC 2023,17,95020
Sun Oct 15 10:06:03 UTC 2023,17,95464
Sun Oct 15 10:06:04 UTC 2023,17,94332
Sun Oct 15 10:06:04 UTC 2023,17,94538
Sun Oct 15 10:06:05 UTC 2023,17,96779
Sun Oct 15 10:06:10 UTC 2023,17,95363
Sun Oct 15 10:06:10 UTC 2023,17,94960
Sun Oct 15 10:06:11 UTC 2023,17,95380
Sun Oct 15 10:06:12 UTC 2023,17,94892
Sun Oct 15 10:06:13 UTC 2023,17,95024
Sun Oct 15 10:06:14 UTC 2023,17,95512
Sun Oct 15 10:06:14 UTC 2023,17,95571
Sun Oct 15 10:06:15 UTC 2023,17,94882
Sun Oct 15 10:06:16 UTC 2023,17,95478
Sun Oct 15 10:06:17 UTC 2023,16,95498
Sun Oct 15 10:06:17 UTC 2023,16,95066
Sun Oct 15 10:06:18 UTC 2023,16,95594
Sun Oct 15 10:06:19 UTC 2023,16,95642
Sun Oct 15 10:06:20 UTC 2023,16,95602
Sun Oct 15 10:06:21 UTC 2023,16,95158
Sun Oct 15 10:06:22 UTC 2023,16,95282
Sun Oct 15 10:06:23 UTC 2023,16,95722
Sun Oct 15 10:06:23 UTC 2023,16,95798
Sun Oct 15 10:06:24 UTC 2023,16,95326
Sun Oct 15 10:06:25 UTC 2023,16,95402
Sun Oct 15 10:06:26 UTC 2023,16,95842
Sun Oct 15 10:06:27 UTC 2023,16,95810
Sun Oct 15 10:06:28 UTC 2023,16,95634
Sun Oct 15 10:06:29 UTC 2023,16,95222
Sun Oct 15 10:06:30 UTC 2023,16,95306
Sun Oct 15 10:06:30 UTC 2023,16,95222
Sun Oct 15 10:06:31 UTC 2023,16,95210
Sun Oct 15 10:06:32 UTC 2023,16,95222
Sun Oct 15 10:06:33 UTC 2023,16,95278
Sun Oct 15 10:06:34 UTC 2023,16,95282
Sun Oct 15 10:06:35 UTC 2023,16,95294
Sun Oct 15 10:06:35 UTC 2023,16,95234
Sun Oct 15 10:06:36 UTC 2023,16,95222
Sun Oct 15 10:06:37 UTC 2023,16,95214
Sun Oct 15 10:06:38 UTC 2023,16,95194
Sun Oct 15 10:06:39 UTC 2023,16,95190
Sun Oct 15 10:06:40 UTC 2023,16,95182
Sun Oct 15 10:06:40 UTC 2023,16,95182
Sun Oct 15 10:06:41 UTC 2023,16,95174
Sun Oct 15 10:06:42 UTC 2023,16,95186
Sun Oct 15 10:06:43 UTC 2023,16,95166
Sun Oct 15 10:06:44 UTC 2023,16,95166
Sun Oct 15 10:06:45 UTC 2023,16,95138
Sun Oct 15 10:06:46 UTC 2023,16,95106
Sun Oct 15 10:06:47 UTC 2023,16,95062
Sun Oct 15 10:06:48 UTC 2023,16,95054
Sun Oct 15 10:06:49 UTC 2023,16,95042
Sun Oct 15 10:06:50 UTC 2023,16,95026
Sun Oct 15 10:06:51 UTC 2023,16,94994
Sun Oct 15 10:06:51 UTC 2023,16,94994
Sun Oct 15 10:06:52 UTC 2023,16,94970
Sun Oct 15 10:06:53 UTC 2023,16,94958
Sun Oct 15 10:06:54 UTC 2023,16,94942
Sun Oct 15 10:06:55 UTC 2023,16,94942
Sun Oct 15 10:06:56 UTC 2023,16,94933
Sun Oct 15 10:06:57 UTC 2023,16,94945
Sun Oct 15 10:06:58 UTC 2023,16,94937
Sun Oct 15 10:06:58 UTC 2023,16,94945
Sun Oct 15 10:06:59 UTC 2023,16,94929
Sun Oct 15 10:07:00 UTC 2023,16,94913
Sun Oct 15 10:07:01 UTC 2023,16,94897
Sun Oct 15 10:07:02 UTC 2023,16,94889
Sun Oct 15 10:07:03 UTC 2023,16,94869
Sun Oct 15 10:07:03 UTC 2023,16,94845
Sun Oct 15 10:07:04 UTC 2023,16,94833
Sun Oct 15 10:07:05 UTC 2023,16,94825
Sun Oct 15 10:07:06 UTC 2023,16,94801
Sun Oct 15 10:07:07 UTC 2023,16,94781
Sun Oct 15 10:07:07 UTC 2023,16,94769
Sun Oct 15 10:07:08 UTC 2023,16,94753
Sun Oct 15 10:07:09 UTC 2023,16,94745
Sun Oct 15 10:07:10 UTC 2023,16,94725
