datetime,cpu,mem
Sun Oct 15 09:47:24 UTC 2023,3.6,95192
Sun Oct 15 09:47:25 UTC 2023,3.6,88890
Sun Oct 15 09:47:25 UTC 2023,3.6,88656
Sun Oct 15 09:47:26 UTC 2023,3.6,88629
Sun Oct 15 09:47:27 UTC 2023,3.6,89462
Sun Oct 15 09:47:28 UTC 2023,3.6,91753
Sun Oct 15 09:47:29 UTC 2023,3.6,89512
Sun Oct 15 09:47:30 UTC 2023,3.6,90003
Sun Oct 15 09:47:30 UTC 2023,3.6,89530
Sun Oct 15 09:47:31 UTC 2023,3.6,90105
Sun Oct 15 09:47:32 UTC 2023,3.6,89937
Sun Oct 15 09:47:33 UTC 2023,3.6,90388
Sun Oct 15 09:47:34 UTC 2023,3.6,91444
Sun Oct 15 09:47:35 UTC 2023,3.6,90600
Sun Oct 15 09:47:36 UTC 2023,3.6,91345
Sun Oct 15 09:47:36 UTC 2023,3.6,90919
Sun Oct 15 09:47:37 UTC 2023,3.6,91418
Sun Oct 15 09:47:38 UTC 2023,3.6,91371
Sun Oct 15 09:47:39 UTC 2023,3.6,91842
Sun Oct 15 09:47:40 UTC 2023,3.6,91506
Sun Oct 15 09:47:40 UTC 2023,3.6,92088
Sun Oct 15 09:47:41 UTC 2023,3.6,92224
Sun Oct 15 09:47:42 UTC 2023,3.6,93116
Sun Oct 15 09:47:43 UTC 2023,3.6,92720
Sun Oct 15 09:47:44 UTC 2023,3.6,93353
Sun Oct 15 09:47:46 UTC 2023,3.6,93343
Sun Oct 15 09:47:47 UTC 2023,3.6,92895
Sun Oct 15 09:47:48 UTC 2023,3.6,93281
Sun Oct 15 09:47:49 UTC 2023,3.6,93437
Sun Oct 15 09:47:50 UTC 2023,3.6,93116
Sun Oct 15 09:47:51 UTC 2023,3.6,93132
Sun Oct 15 09:47:51 UTC 2023,3.6,93548
Sun Oct 15 09:47:52 UTC 2023,3.6,93252
Sun Oct 15 09:47:53 UTC 2023,3.6,93572
Sun Oct 15 09:47:54 UTC 2023,3.6,93461
Sun Oct 15 09:47:55 UTC 2023,3.6,93845
